Target,Final Sentence,BLEU,ROUGE,METEOR,BERTScore
The boy wants to wear earpods as he talks on his phone.,"While talking on the phone, she wears her clothes.' (This sentence is grammatically correct but seems awkward in colloquial usage, as getting dressed assumes being in the process of wearing clothes)",0.01103933509227134,0.27906976744186046,0.31142327060694414,0.8505148887634277
I continued to talk on phone while wearing my shoes.,"During a business call, John wore a Bluetooth headset to keep his hands free to take notes, checking his phone for relevant data every now and then.",0.012238309496966717,0.10810810810810811,0.1550387596899225,0.8648288249969482
A man wearing glasses talking on a phone,"While wearing a headset, she talks on her phone during her daily commute.",0.023463838512937193,0.4761904761904762,0.4275862068965517,0.8897477984428406
The team practiced hockey at the outdoor rink.,"The hockey team rehearsed their techniques on the enclosed rink, honing their abilities to collaborate and score goals while effectively obstructing their opponents.",0.016942131231608527,0.3225806451612903,0.2830188679245283,0.9115895628929138
The team plays hockey on the rink.,The team plays hockey on the rink.,1.0,1.0,0.9990234375,0.9999998807907104
The hockey team practiced in the ice rink.,The New York Rangers aim to score points at the hockey rink by getting the puck past the opposing team's goalkeeper.,0.018161213628502954,0.3333333333333333,0.2884615384615385,0.8885827660560608
Two teams are playing hockey in a hockey rink.,The hockey team brilliantly executes plays on the rink to score goals against their opponents.,0.020682415030268957,0.33333333333333337,0.2358490566037736,0.89376300573349
the ocean is where surfers go to surf,The surfer catches the wave and rides it while the ocean's calm waters roll beneath him.,0.03265830837077511,0.24,0.2839506172839506,0.875361979007721
The boy went to the ocean to surf and after awhile became a full blown surfer.,"A surfer glides effortlessly along the surface of the ocean, propelled by the power of each wave they surf.",0.035639019120366655,0.34285714285714286,0.20114942528735633,0.8836662769317627
A surfer surfing in the ocean.,The surfer rides the waves skillfully on the vast and powerful ocean.,0.05262202728382899,0.3333333333333333,0.41529605263157904,0.9275449514389038
A boy jumps up a flight of stairs taking two at a time.,"During a chaotic flight escape, a passenger jumps from one stair to another in mid-air.",0.022334817779502403,0.3448275862068966,0.20979020979020974,0.8799374103546143
The boys jump down the flight of stairs.,"During the turbulence on the airplane, I had to jump from one stair to another to reach the emergency exit at the back of the cabin.",0.013929401253494678,0.29411764705882354,0.27522935779816515,0.8775515556335449
A lady had to jump up the stairs so she wouldnt miss her flight.,"In an emergency situation on a plane, a passenger jumps from the staircase right before takeoff, making an unexpected landing on the ground.",0.012459334764811482,0.16216216216216214,0.12422360248447203,0.8770639896392822
A dog jumps down a flight of stairs.,A bird in mid-flight surprisingly jumps from one stair to another.,0.026380696981716002,0.4,0.21505376344086022,0.8996328115463257
The school band played their instruments in unison rendering a sweet music.,"The Funky Beats, renowned for their innovative sound, skillfully fuse traditional and electronic instruments in their music.",0.046388791210307104,0.3448275862068966,0.37307380373073806,0.8685997128486633
Bands use instruments to make music.,"The Melodic Monsters perform music, with John adding soulful saxophone notes to their lively tunes.",0.019657135266881825,0.19047619047619044,0.18749999999999997,0.868660569190979
The band brought their instruments so they could play music.,"Band ""Sonic Symphony"" creates original music piece ""Rhythmic Fusion"" through the utilization of saxophone, trumpet, and electric guitar.",0.01287323590076852,0.21428571428571427,0.16129032258064516,0.8641270399093628
A band playing some music with their instruments.,The jazz band diligently practices their new composition on the saxophones.,0.026380696981716002,0.2105263157894737,0.16129032258064518,0.9095892906188965
The students sit in a circle as the teacher talks.,"A group of people sit in a circle, engaging in deep conversation.",0.18798317647335086,0.3636363636363636,0.3292035398230088,0.9202273488044739
We sat in a circle and talked.,"While sitting in a circle, the group discusses various topics.",0.11373546463821492,0.3529411764705882,0.44642857142857145,0.9340824484825134
We sat in a circle and talked.,"Friends sit in a circle, exchanging lively talks.",0.13826707794313167,0.5333333333333333,0.5902439024390245,0.9590101838111877
Four young males sitting in a circle talking.,"During our group discussion, we all sit in a circle and take turns talking about our ideas.",0.07500701578962382,0.4,0.5625,0.8933252692222595
"I quickly moved back, while still looking into the eyes of the stranger.",He moves the book closer to his eye to look at it carefully.,0.01947104482106315,0.3076923076923077,0.16778523489932884,0.889823317527771
My eye moves around looking for the bird.,"When I want to take a closer look at an object, I move my eye in its socket to focus and look at it with greater detail, allowing the organ that enables us to see the world around us to reveal its intricacies.",0.009200324592733544,0.2352941176470588,0.3776313675076331,0.8616073727607727
The eyes move to look around.,The person's eye moves to look at something.,0.06772635600430824,0.6666666666666667,0.7705479452054794,0.9257422685623169
A woman looks at the camera and moves her eyes individually.,I move my eye to focus on the object and carefully look at it.,0.023463838512937193,0.4799999999999999,0.38991206238593,0.9005200266838074
He looked at his watch and then out of the window.,She was looking out of the window for the approaching train and carefully watching the railway tracks.,0.1487964117124549,0.5,0.42224702380952384,0.9073106050491333
The young girl looks out the window to watch the snow fall.,A person looks out of the window and watches the rain.,0.06875393112502282,0.5217391304347826,0.4920107577914886,0.9602866768836975
The cat was looking out the window watching the people.,The child enjoys looking out of the window and watching the raindrops fall.,0.07679950026413179,0.608695652173913,0.6215431415929203,0.9207945466041565
Two people looking out the window watching radars.,"Looking out of the window, I watch the rain pour down, intricately decorating it with patterns on the glass.",0.03230007946542409,0.37037037037037035,0.4139697950377561,0.8740386366844177
The athlete performs stretches as they prepare to run.,An athlete prepares thoroughly before running in a competition to maximize their chances of success.,0.020682415030268957,0.33333333333333337,0.2358490566037736,0.9240297079086304
The athlete prepares to run the race.,The athlete prepares by practicing runs to optimize performance.,0.14619963489696408,0.6250000000000001,0.5199864498644986,0.9194093942642212
The athlete is preparing to run the 1000 metre track race.,An athlete should prepare thoroughly before running a marathon.,0.022839165849062423,0.3,0.1694915254237288,0.8992994427680969
An athlete prepare to run.,"Before each important race, the athlete makes sure to thoroughly prepare by stretching, visualizing, and mapping out their strategy.",0.01641050902270169,0.25,0.3246753246753247,0.8729569315910339
The hiker bought new gear to wear for the walk to the waterfall.,A hiker wears his gear while walking on a trek.,0.021639899055451547,0.34782608695652173,0.18248175182481755,0.9370592832565308
The hiker has lots of gear to wear while walking.,"When walking in the rain, wearing waterproof gear enhances the experience by keeping you dry.",0.019657135266881825,0.32,0.21551724137931033,0.8934136033058167
A man wears a backpack with hiking gear as he walks to the trail.,A hiker walks with hiking boots and a backpack filled with essential gear.,0.06461220240696192,0.5185185185185186,0.3570679530201342,0.9275575876235962
A person wearing gear walking in the snow.,"Someone is going for a brisk walk in the forest, wearing sturdy hiking boots and a lightweight backpack filled with essential supplies.",0.02983272055925956,0.3333333333333333,0.48677248677248686,0.8806401491165161
The man on stage is giving a speech.,"On the stage, the speaker gives an emotional speech to the captivated audience.",0.02183556213332633,0.4761904761904762,0.3125,0.9147152304649353
The mayor is giving a speech on the stage.,"On the stage, I will give a compelling speech to inspire and motivate the audience during this graduation ceremony.",0.035639019120366655,0.5,0.47930743243243246,0.8991448879241943
The man gave a speech on the stage.,"I, as the stage director, will deliver a speech to my actors asking for their finest performance on stage.",0.04704426841786822,0.37037037037037035,0.4962243797195252,0.8984407782554626
A man on a stage giving a speech.,"During a stage performance, the actor gives an engaging speech to captivate the audience.",0.04331412720926564,0.36363636363636365,0.2577319587628866,0.8985467553138733
A man rubs his hands with soap after using the bathrooom.,A person washes their hands with soap and then rubs them together to create a good lather and properly clean their hands.,0.06486670841028093,0.30303030303030304,0.32548770144189987,0.8945873379707336
I will now rub the soap on my dirty hand.,Rub your hands together thoroughly with soap to ensure a proper cleansing.,0.022267157315461233,0.2727272727272727,0.17857142857142858,0.885159432888031
The person uses soap to rub vigorously the hands.,"After dinner, rub soap between your hands to create a rich lather before rinsing off and drying them thoroughly.",0.018719340304984573,0.2857142857142857,0.22522522522522526,0.8757979273796082
A girl waved her hand in front of the man.,Person waves their hand in front of them with palm exposed.,0.22416933501922293,0.47619047619047616,0.5067567567567568,0.9143154621124268
front hand always used to bet the wave,A person waves their hand in the front.,0.033866335496821456,0.5,0.2469135802469136,0.8648762702941895
The men in front waved hands.,He excitedly waved his hand in front of him to greet the arriving guests.,0.04599915789122599,0.5,0.5466524216524216,0.8799147009849548
kids waving hands in front of a cake .,The person waves their hand in front of them.,0.13826707794313167,0.5882352941176471,0.618131868131868,0.8878384232521057
"David had to mow the lawn by 12:00pm, and there are a yard to finish.",John will mow the lawn in his yard before it gets too long.,0.08263000387426296,0.27586206896551724,0.26706586826347306,0.8830764889717102
The man is mowing the lawn in a yard.,He mows the lawn in the yard.,0.1616622253663779,0.75,0.5841316118284048,0.9494780898094177
Create pottery with a wheel and clay.,"The potter creates beautiful pottery, shaped flawlessly on the spinning wheel.",0.024642660404143705,0.33333333333333326,0.23529411764705882,0.9007204174995422
I create pottery on a wheel.,"In a pottery studio, an artist creates beautiful forms using a wheel.",0.09682184923566334,0.4444444444444444,0.5792207792207792,0.9330447912216187
A pottery wheel can be used to create bowls.,A person shapes clay into pottery with the assistance of a wheel.,0.026480261910431388,0.28571428571428575,0.19417475728155342,0.9109729528427124
A man is using a wheel to create pottery.,A craftsperson creates intricate designs on pottery using a potter's wheel.,0.05823584617299056,0.5714285714285715,0.46562314246086783,0.9291651248931885
The sofa will sit in the living room and will hold visitors who visit.,Please hold the remote control on the coffee table before sitting on the sofa.,0.023463838512937193,0.35714285714285715,0.20000000000000004,0.8810466527938843
Sit on the sofa and hold a pose.,'One must hold onto the sofa in order to sit down.',0.05262202728382899,0.4210526315789474,0.39574468085106385,0.8959999084472656
A man holds a remote control while sitting on a sofa.,"While sitting on the sofa, she held the armrests tightly for balance.",0.049070511103326775,0.34782608695652173,0.4189435336976321,0.8916211724281311
A man sitting on a sofa holding a baby.,The person holds the spot on the sofa and sits comfortably.,0.026380696981716002,0.39999999999999997,0.2450980392156863,0.9056596159934998
the man sat down holding the newspaper.,"While sitting comfortably on the couch, she holds the newspaper tightly in her hands, engrossed in the morning news.",0.03230007946542409,0.3076923076923077,0.26595744680851063,0.8994954228401184
The man was holding a newspaper as he sat in a chair.,"While holding the newspaper, he sits comfortably on the chair.'",0.05564101947390608,0.45454545454545453,0.327991452991453,0.9166565537452698
The man held a newspaper while looking for a place to sit.,"While holding his elbow with the other hand to keep his balance, he sits comfortably on the chair engrossed in the morning newspaper.",0.014246577419417615,0.2857142857142857,0.21126760563380284,0.8745658993721008
A man sitting on a bus is holding a newspaper.,"While sitting on a chair, he carefully reads the news articles in his tightly grasped newspaper.",0.08765527850931824,0.3076923076923077,0.43684710351377015,0.8872820138931274
The girl sits as she looks in the mirror while styling her hair.,"While sitting in front of the mirror, she carefully examined her hair.",0.1232411380452624,0.64,0.5917857142857144,0.9095544815063477
When you sit in front of the mirror you can look at your hair.,"While sitting in front of the mirror, she carefully combs her hair and looks at her reflection.",0.21314568971111159,0.5806451612903226,0.6285714285714287,0.9347056150436401
hair look sit on the top,"While sitting in front of the mirror, she carefully examines her hair.",0.020912708837155788,0.3333333333333333,0.29411764705882354,0.8462197780609131
A girl with hair sits at a table looking around.,"While sitting in front of the mirror, she carefully looked at her hair.",0.02183556213332633,0.34782608695652173,0.21929824561403505,0.8783469200134277
use the equipment to climb the mountain,Climbers equip themselves with essential gear before scaling the mountain's challenging peaks.,0.041263216881455095,0.3,0.3318903318903319,0.9007831811904907
The man uses climbing equipment to scale the mountain.,He wanted to climb the mountain with his necessary equipment.,0.06527078148671275,0.5263157894736842,0.42216721672167207,0.9232767224311829
Got to have the right equipment to climb the mountain.,"Climber readies his ice axe and crampons, readying for the arduous mountain ascent in the early morning.",0.01924622981717139,0.22222222222222224,0.211864406779661,0.8684549331665039
A man without equipment is climbing a mountain.,The person equips himself with the necessary gear for climbing the mountain.,0.048970314286134506,0.3,0.3357712765957447,0.9238264560699463
The kid wanted to sit in the empty space and stare at the wall.,"A person enters the empty room, sits in the middle, and cannot stop staring at a particular spot on the wall.",0.07631995551609101,0.5714285714285714,0.6317148760330579,0.911406934261322
I sit on the ground and stare off into space.,"Amidst the endless expanse of the cosmos, I find solace as I sit cross-legged in its stillness, my gaze fixed on the twinkling stars, lost in thought.",0.02972570016905764,0.21052631578947364,0.39316239316239315,0.8735084533691406
The boy went to sit by the window at night to stare outside into space.,"A person sits by the window, staring into the infinite expanse of space, lost in thought.",0.07850497842635876,0.5161290322580646,0.35825191244414156,0.9141325950622559
Someone sits staring miserably into space.,"A person sits in a room, staring intently at an empty spot on the wall.",0.019657135266881825,0.19047619047619044,0.18749999999999997,0.8901435732841492
I didn't mean to kick the ball into the goalie's head.,The person received the ball with their head and then kicked it away.,0.049070511103326775,0.38461538461538464,0.2142857142857143,0.8925754427909851
"The girl kicked the ball to try to get it into the goal, but instead it hit her friend's head.",The person uses their head to kick the ball.,0.0204266758636843,0.4,0.16129032258064513,0.9005870223045349
A player kicks a ball over a guy's head.,She headed the ball towards the goal and then kicked it powerfully for the score.,0.018688671660841403,0.24,0.1739130434782609,0.8844830393791199
The female dancer wears a pretty costume on the stage.,"The dancer, dressed in an intricately designed costume, takes center stage for her mesmerizing performance.",0.02129129689956941,0.32,0.21367521367521372,0.9255830645561218
A dancer wears a costume on stage.,"Before presenting her dance routine on stage, a dancer adjusts her costume in the wings.",0.045313009096558145,0.4545454545454545,0.47908863920099864,0.9241132736206055
The dancer wears a costume when she performs on stage.,"While the orchestral music played in the background, the graceful ballerina danced elegantly on the grand stage with her flowing white tutu and diadem, embodying the role of Cinderella.",0.01159702744044862,0.15384615384615385,0.15267175572519084,0.8711045384407043
Music plays while dancers in costume perform on stage.,"The dancer, dressed in an intricate and colorful costume, mesmerizes the audience with her captivating routine on stage.",0.06785173318974538,0.3703703703703704,0.4604604604604604,0.8930284976959229
A girl was standing with her hands in her pocket.,A person stands up and reaches into his pocket to pull out his hand for a standing applause.,0.01924622981717139,0.2857142857142857,0.211864406779661,0.8902924060821533
"When I stand around, I have my hand in my pocket.","While trying to stand up after tripping, I reached into my pocket, found my phone, and used it as a makeshift walking stick to regain my balance.",0.032334347532993406,0.2631578947368421,0.2702702702702703,0.887077271938324
The boy has his hands in his pocket as he stands at he bus stop.,"A person rests one hand on a stand while making a purchase, taking change from a pocket to pay for the item in that hand.",0.01336164739327787,0.25,0.17543859649122806,0.8824120759963989
"Standing, someone 's hand reaches into his pocket.","While standing at the bus stop, I reached into my pocket with my hand to find my phone.",0.019497143906920172,0.3846153846153846,0.43599257884972165,0.8784354329109192
The cat is sitting on the floor.,The cat sits comfortably on the floor.,0.4111336169005197,0.8571428571428571,0.840561224489796,0.9731208682060242
The woman watched the cat sit on the floor.,A cat sits on the floor.,0.28319415510892393,0.6666666666666667,0.6171248568155785,0.9589900374412537
A cat will like to sit on a warm floor.,The cat sits on the floor.,0.05502762811804739,0.5,0.4207547169811321,0.9300582408905029
a cat sits on the floor,The cat sits on the floor.,0.6147881529512643,0.8333333333333334,0.8163934426229508,0.991443395614624
A girl sat on the couch with her arms stretched towards the ceiling.,"While sitting comfortably on a chair, she reaches out and extends both arms to the sides, giving her muscles a good stretch.",0.016187237169820855,0.3428571428571428,0.23178807947019867,0.892734706401825
The man is sitting and stretching his arm.,A person sits on a chair and stretches their arms to their full length.,0.019730657693620934,0.36363636363636365,0.3875,0.9164259433746338
She woke up sit and stretched her arms above her head.,"While sitting on the floor, the person stretches her arms above her head.",0.3237722713145643,0.5833333333333334,0.6453252032520325,0.9142452478408813
woman stretching her left arm sitting in the bed free photo,"To alleviate the tension from prolonged sitting, she takes a break to sit on the floor and stretch her arms.",0.015848207591271795,0.3225806451612903,0.3074380165289256,0.8659760355949402
He looks at the clock while lying in bed.,"The person lying on the bedroom floor searches for their phone that fell under the bed, looking around intently.",0.017703659019514106,0.2857142857142857,0.22522522522522526,0.891219973564148
It was scary for the girl to lie on the bed without taking a look under it.,"While in bed, I discovered the forged letter that my roommate had left on the nightstand, looking convincing - yet full of lies.",0.029326070060243712,0.30769230769230765,0.2829953457446808,0.8685229420661926
"Exhausted, she looks forward to lying down in bed for the night.",A person lies to another person about what they see in a bed.',0.023463838512937193,0.32,0.21276595744680848,0.8388400673866272
good looking family lying on a bed,"person in bed looks at phone, which lies about their exam results.",0.01758542189440898,0.3157894736842105,0.19480519480519481,0.8919782042503357
a girl stands in front of the wall watching it,"A person stands next to the wall, glancing at the time on their wristwatch.",0.04030833724870907,0.3333333333333333,0.18867924528301888,0.908074676990509
People are standing by a wall watching them.,"While standing by the stone wall, he checked the time on his watch.",0.04599915789122599,0.380952380952381,0.3875,0.9025670289993286
A child eats a meal her mother prepares.,"While cooking dinner, she savored every bite as she prepared and ate the delicious meal.",0.017762226812384152,0.1739130434782609,0.25510204081632654,0.876602828502655
The chef prepared a meal for the customer to eat.,"After preparing the meal by gathering ingredients and following a recipe, it's time to eat and savor the flavors and nutrients.",0.03301533245840463,0.4375,0.43254573170731714,0.8839725255966187
People preparing to eat a meal.,"While preparing the meal by chopping vegetables and cooking meat, she eventually sat down and savored each bite.",0.01715966518643024,0.16666666666666666,0.18072289156626506,0.8786340355873108
She is to bounce the ball a hundred times I 2 minutes.,"The baseball ricocheted off the ground countless times, revealing the passing of hours during the game.",0.018738720292863827,0.14285714285714288,0.11111111111111112,0.8722702264785767
It takes time to learn how to bounce a ball,"Each bounce of the ball takes longer than the last, stretching the time it spends aloft before ultimately losing height completely.",0.01641050902270169,0.3225806451612903,0.22123893805309733,0.8627220392227173
The ball bounces multiple times.,The ball takes the same time to bounce back twice as it does to hit the ground.,0.03614235940193449,0.3636363636363636,0.34722222222222227,0.901736855506897
Someone bounces the ball in time to the banging.,A ball bounces with a noticeable impact each time it hits the ground.,0.026296339197065442,0.3636363636363637,0.28846153846153844,0.8938233256340027
The sister cut some hair to style it for prom.,"After getting her hair cut, she styled the new shorter layers to frame her face perfectly.",0.020136065387563098,0.38461538461538464,0.2564102564102564,0.8893335461616516
The barber cut and styled the boy's hair.,"Last week, I had my hair cut and styled to give it a new look.",0.08392140960218324,0.33333333333333337,0.4168224299065421,0.9046146869659424
Woman getting her hair styled and cut.,"A skilled hairdresser expertly cuts and styles my hair, giving me a fresh and modern appearance.",0.018738720292863827,0.34782608695652173,0.2777777777777778,0.8977739810943604
The children walk with their dog on a leash down the street.,A person walks their pet on a leash along the street.,0.17020770241477917,0.6086956521739131,0.5813953488372093,0.9666979908943176
I grabbed the leash to walk my dog across the street.,A person is taking their dog for a walk along the street with a leash.,0.04793496145009402,0.3846153846153846,0.34386200716845877,0.9117680191993713
a man walks two dogs on leashes down the street,"While walking my dog on a leash, I make my way down the busy street.",0.04329398793439738,0.64,0.5899532710280374,0.913414716720581
A kid slides into the pool.,"After enjoying a slide ride, the kid splashes happily into the pool.",0.18798317647335086,0.6666666666666666,0.8242777630532732,0.9324772357940674
The kid slide in the pool,A kid takes a joyful respite from sliding down the water slide to relax by the pool on a sunny day.,0.03230007946542409,0.37037037037037035,0.48947368421052634,0.9096051454544067
The kid slid into the pool.,A kid is playing by the pool when he suddenly feels the urge to slide instead.,0.04094492580924107,0.36363636363636365,0.31250000000000006,0.915040910243988
A kid is about to ride the slide into the pool.,A kid finds joy in repeatedly sliding into the pool next to it.,0.1232411380452624,0.5833333333333334,0.6147540983606558,0.9214193820953369
wash your hand and stand by the wall,"While standing at the sink, I wash my hands.",0.02568481047180467,0.47058823529411764,0.24096385542168677,0.8873881697654724
The kitchen porter stands by the sink as he washes the dishes by hand.,"Hold your hand under the running water as you stand at the sink, and wash it thoroughly.",0.04089148102978526,0.45161290322580644,0.2597402597402597,0.8760057687759399
The man had to stand in front of the sink to wash his hands,"Person stands at a sink, washing one hand with the other.",0.02061852100612262,0.4,0.17985611510791366,0.8887712955474854
The woman stands up and washes her hands.,"While standing at the sink, I wash my hand thoroughly to rid it of unwanted dirt.",0.014238348381961592,0.3333333333333333,0.2525252525252526,0.8950494527816772
The teenagers sprayed graffiti on the wall.,Someone is creating graffiti on a wall using a spray can.,0.05678170484701192,0.4444444444444444,0.44285714285714284,0.9332443475723267
The boys spray graffiti on a wall.,The person creates graffiti on the wall with a spray can.,0.06530823398582637,0.6666666666666665,0.5709426627793975,0.9465376734733582
graffiti sprayed on the wall,"An artist skillfully creates a masterpiece on the wall, meticulously applying each color with quick, deft sprays of graffiti paint.",0.05861368768710543,0.4,0.6558823529411766,0.8822433948516846
A car was parked on the side of the street.,A car is parked on the side of the street.,0.7419446627365011,0.9,0.9054545454545455,0.9913468360900879
The car drove down the side street.,The car is parked on the side of the street.,0.08990719279128671,0.588235294117647,0.5137215528781793,0.9317590594291687
A car is parked on a side street.,"A car parked on the side of the street, reflecting sunlight in its mirror, is briefly highlighted as other vehicles pass by on the street.",0.04057909409324305,0.42424242424242425,0.5357345112696795,0.9133390784263611
cars parked both side od a street,There is a car parked on the side of the street.,0.028347903757100078,0.5555555555555556,0.49600000000000005,0.8957457542419434
I took my dog for a ride to the park so we could walk.,"""The owner, still walking his dog along the park trail, accepts his friend's offer and hops on the bicycle, with his dog riding along in a basket.""",0.022989113556055568,0.2857142857142857,0.2071005917159763,0.8738088607788086
A dog is playing while his owner is walking next to a woman riding a bike,"While walking my dog, we encountered a group of people riding horses.",0.021558856460781654,0.35714285714285715,0.15822784810126583,0.9008250832557678
walk the dog like a ride at the park,"Every morning, John takes his dog for a leisurely walk around the park, but later in the day, he decides to ride his bike, leaving the dog at home during their usual afternoon stroll.",0.027157271963096866,0.3720930232558139,0.3333333333333333,0.8445712924003601
woman riding bike whilst walking the dog,I walk my dog alongside the scenic path while he happily rides in his basket attached to the leash.',0.014886943406383508,0.3076923076923077,0.23809523809523805,0.8770285248756409
the woman rides through the woods on a trail.,"I'll be out on the trail, enjoying the woodland scenery as I ride my bike.",0.02129129689956941,0.39999999999999997,0.324074074074074,0.90940260887146
The boy rides his bike down a trail filled with wood trees.,A person enjoys a tranquil ride through the woodland trail.,0.023699356127503145,0.3636363636363636,0.19531250000000003,0.9244488477706909
A boy rides his bike on a trail in the woods.,"The adventurer rode his horse through the dense woodland trail, leaving fresh tracks behind them.",0.02112296650357935,0.23076923076923075,0.29760000000000003,0.9090237021446228
A mountain biker rides a trail through the woods.,We ride on wooden trails.,0.019301097505701307,0.2857142857142857,0.15625,0.915452778339386
The knife cut into the wood chopping board,"The craftsman skillfully guided the knife through the dense piece of wood, producing clean, precise cuts.",0.01924622981717139,0.4166666666666667,0.40879120879120884,0.8825857639312744
The man uses a knife to cut the wood.,A person uses a knife to cut through the wood.,0.46924700641056,0.7368421052631577,0.785891089108911,0.9807894825935364
The cat tried to hold my hand while I tried to clip my nails.,A person holds scissors to clip their cat's nail.,0.042910743861811755,0.41666666666666663,0.350076103500761,0.9054229259490967
The owner held the cat in order to clip the cat's claws.,A person clips a cat picture from a magazine and holds it up to show it to another person.,0.01715966518643024,0.18749999999999997,0.136986301369863,0.8865323662757874
A man holds the cats paw and starts clipping its nails.,The cat holds the fabric tightly with its paws and clips the tag off it.,0.04579911341208652,0.5384615384615385,0.42905745967741943,0.9150879383087158
The swimmer can swim in his lane.,"A swimmer glides through the water, focusing intently on her lane lines as she swims in the competition pool.",0.017703659019514106,0.3846153846153846,0.45848267622461175,0.8984070420265198
The swimmer was told to swim in his lane of the pool.,The swimmer swims in a lane.,0.043724430255415433,0.5555555555555556,0.3438620071684588,0.915709912776947
The swimmer was swimming in her own lane.,A swimmer efficiently moves through the water in her assigned lane.,0.07139921386902234,0.5263157894736842,0.5495818399044207,0.9305583238601685
Three swimmers swim in their respective lanes.,A swimmer moves their limbs to swim efficiently in a designated lane of the pool.,0.022224701309022314,0.4545454545454545,0.34090909090909094,0.9056566953659058
I used a blower to blow the leaves into a pile.,"Using a blower, we can blow leaves into a pile for easy cleanup.",0.2102369368326755,0.6666666666666667,0.6995884773662552,0.9464702010154724
The man used the blower to blow the leavss into a pile.,"Using the power of the blower, we move the pile of leaves to the side for efficient collection.",0.039008168236700266,0.4666666666666666,0.291970802919708,0.8975306749343872
A man used his blower to blow a the leave in his yard into a pile.,He used the leaf blower to blow the leaves into a neat pile in the corner of the yard.,0.09602359884139584,0.6285714285714286,0.5473265895953757,0.9165975451469421
