Target,Final Sentence,BLEU,ROUGE,METEOR,BERTScore
A surfer surfing in the ocean.,"A skilled surfer catches a wave in the vast ocean, riding the crest in an exhilarating display of water sports.",0.03574591394926847,0.3846153846153846,0.35294117647058826,0.9058057069778442
A boy jumps up a flight of stairs taking two at a time.,"As I took a deep breath, I leaped from the top stair, spreading my arms wide for a moment during the brief flight before landing safely on the ground.",0.012461816986038625,0.1904761904761905,0.2531645569620253,0.8577778339385986
The boys jump down the flight of stairs.,"As I took a deep breath, I prepared to jump from the top of the stair, spreading my arms wide before taking flight, hoping to glide across the room to reach the other side.",0.011415396597312463,0.2857142857142857,0.29411764705882354,0.8778738975524902
A lady had to jump up the stairs so she wouldnt miss her flight.,"During his fearless flight, the adventurer joyfully jumped from one stair to another, soaring higher with each leap.",0.017703659019514106,0.31250000000000006,0.19230769230769232,0.8713686466217041
A dog jumps down a flight of stairs.,"In a sudden burst of energy, I leap up the last stair of the flight, reaching the landing just in time.",0.015838650460592955,0.27586206896551724,0.3333333333333333,0.8740743398666382
The school band played their instruments in unison rendering a sweet music.,The musicians in the band played various instruments to create an amazing music experience for the audience.,0.04466945939898774,0.41379310344827586,0.35525321239606955,0.9168574810028076
Bands use instruments to make music.,The band's harmonious fusion of sounds from various instruments created an enchanting music experience during their live performance.,0.01715966518643024,0.23999999999999996,0.24096385542168672,0.8853040933609009
The band brought their instruments so they could play music.,The band's unique blend of music is showcased through each member's mastery of their respective instruments.,0.04089148102978526,0.35714285714285715,0.3613465160075329,0.8935911655426025
A band playing some music with their instruments.,"The band's unique blend of jazz and funk rhythms came alive through the soulful melodies of the saxophone, infusing the music with an infectious energy.",0.025927732347438295,0.1764705882352941,0.28956422018348627,0.8736332654953003
The students sit in a circle as the teacher talks.,Please sit in a circle and talk about your experiences.,0.24808415001701817,0.5,0.5113636363636364,0.9181117415428162
We sat in a circle and talked.,Sit in a circle and take turns talking about your favorite experiences.,0.2044800736021839,0.5263157894736842,0.6617647058823529,0.9161261916160583
We sat in a circle and talked.,Please sit in a circle and talk about your ideas.,0.24808415001701817,0.588235294117647,0.7095046854082998,0.9555285573005676
Four young males sitting in a circle talking.,Please sit in a circle and let's all take turns talking about our week.,0.08925873049179646,0.43478260869565216,0.5798969072164949,0.8790009021759033
"I quickly moved back, while still looking into the eyes of the stranger.","To ensure precise focus, I move my eye towards the object and look at it intently.",0.020136065387563098,0.3448275862068966,0.22875816993464054,0.8783899545669556
My eye moves around looking for the bird.,I need to carefully move my eye to look at the clock and read the time.,0.019657135266881825,0.4166666666666667,0.43509070294784574,0.884833812713623
The eyes move to look around.,Please move your eyes to watch the ball closely as it rolls by and look at it intently when it comes into focus.,0.016747333848710643,0.3448275862068966,0.3448275862068965,0.8910137414932251
A woman looks at the camera and moves her eyes individually.,"To examine the intricate details of a map, I need to move my eyes left and right while looking intently to ensure I don't miss any important information.",0.012796221854994943,0.3,0.2517985611510791,0.8671655058860779
He looked at his watch and then out of the window.,"Look through the window and watch as the rain slowly washes the city, transforming its stark appearance into an enchanting reflection.",0.03279352126461887,0.31249999999999994,0.22900763358778622,0.8645024299621582
The young girl looks out the window to watch the snow fall.,I'll look at the window and watch the world go by.,0.06616869624437408,0.4166666666666667,0.3931623931623932,0.912898063659668
The cat was looking out the window watching the people.,"Look through the window and watch as raindrops gather on the glass, forming intricate patterns, for a unique perspective of the storm outside.",0.027734884684514755,0.36363636363636365,0.28,0.8740501403808594
Two people looking out the window watching radars.,"While looking out the window, I can't help but watch as the raindrops race down the glass.",0.12673718536830808,0.3846153846153846,0.4221672167216721,0.8905535340309143
The athlete performs stretches as they prepare to run.,"An athlete meticulously prepares themselves for the marathon by designing a training schedule, fueling their body properly, and resting adequately before finally stepping up to the starting line and running the race.",0.010761348346884629,0.24390243902439024,0.24,0.8947314620018005
The athlete prepares to run the race.,"The athlete meticulously prepares with a strict training regime, nutritious meals, mental visualizations, and the right running gear before lacing up to run the marathon.",0.0593474217460157,0.375,0.625,0.8906470537185669
The athlete is preparing to run the 1000 metre track race.,"An athlete meticulously prepares their gear, fuels their body, mentally visualizes the course, and then sets out to run with focused determination.",0.029326070060243712,0.30303030303030304,0.31820066334991715,0.872981071472168
An athlete prepare to run.,"An athlete meticulously prepares for an upcoming marathon by following a training regime, fueling properly, and visualizing the race, before finally putting all that hard work into practice by running the Race Day.",0.018742124826562758,0.2105263157894737,0.2747252747252748,0.870683491230011
The hiker bought new gear to wear for the walk to the waterfall.,"While trekking through rugged terrains, ensure you wear appropriate walk gear for optimal comfort and functionality.",0.02129129689956941,0.27586206896551724,0.17361111111111113,0.8849174976348877
The hiker has lots of gear to wear while walking.,"Walking enthusiasts should invest in high-quality gear for maximum comfort and protection, ensuring they wear the right footwear and clothing items during long walks.",0.013788520515710523,0.22857142857142856,0.19999999999999998,0.9015440344810486
A man wears a backpack with hiking gear as he walks to the trail.,"As you prepare for your hike, ensure you wear the proper gear for the terrain, taking each step carefully to make the most of your adventure.",0.013527893330630132,0.3,0.2134146341463415,0.8808244466781616
A person wearing gear walking in the snow.,"While wearing my hiking gear, I walk briskly along the forest trail.",0.024869542143125947,0.4,0.26315789473684215,0.900661289691925
The man on stage is giving a speech.,"The director signaled for the actors to take their places on the stage for the opening scene, and each confidently gave their speech to the captivated audience.",0.01430400566269756,0.22857142857142856,0.2727272727272727,0.8873230814933777
The mayor is giving a speech on the stage.,The actor confidently gives his passionate speech to the captivated audience on the stage.,0.18207052811092134,0.5217391304347826,0.6044703595724004,0.9193138480186462
The man gave a speech on the stage.,"The orator confidently stepped onto the stage, took a deep breath, and began to give his passionate speech, showering the captivated audience with powerful words.",0.02779378313809067,0.30303030303030304,0.2727272727272727,0.9029803276062012
A man on a stage giving a speech.,"During the opening scenes of the play, the lead actor steps onto the stage, grips the microphone, and passionately gives his heartfelt speech to the enraptured audience.",0.011908226236406779,0.17142857142857143,0.17857142857142855,0.8833351135253906
A man rubs his hands with soap after using the bathrooom.,"Before leaving the kitchen, make sure to rub your hands thoroughly with soap to ensure proper hygiene.",0.03906947081246992,0.35714285714285715,0.3357392825896763,0.8869270086288452
I will now rub the soap on my dirty hand.,"After a long day of work, I carefully rub my hands together to create a rich lather with the soap, and thoroughly wash them to remove any dirt and impurities.",0.02472070390781407,0.3,0.3633271490414348,0.8876721858978271
Rub the soap in your hand.,"After washing his hands with soap, he carefully rubbed them together to ensure a thorough cleaning.",0.016932345201716215,0.2727272727272727,0.2469135802469136,0.881588339805603
The person uses soap to rub vigorously the hands.,Rub your hands together with soap to create a rich lather.,0.05678170484701192,0.39999999999999997,0.3647058823529412,0.8905068039894104
A girl waved her hand in front of the man.,"With a swift motion, I extend my hand to the front and wave goodbye.",0.022224701309022314,0.41666666666666663,0.2608695652173913,0.892929196357727
front hand always used to bet the wave,Let him extend his hand to the front and wave it cheerfully to greet the oncoming crowd.,0.02129129689956941,0.4,0.2777777777777778,0.8541606068611145
The men in front waved hands.,Reach your hand forward and wave it in the air to signal a friendly greeting.,0.018688671660841403,0.3809523809523809,0.31645569620253167,0.8649956583976746
kids waving hands in front of a cake .,"With a hand, he waves in front of an audience.",0.12026061194250894,0.6666666666666665,0.6155365371955235,0.889171838760376
"David had to mow the lawn by 12:00pm, and there are a yard to finish.","Homeowners must ensure that they mow their lawn regularly to maintain a beautiful, healthy yard.",0.02429486121643153,0.3225806451612903,0.20588235294117646,0.868188202381134
The man is mowing the lawn in a yard.,I will mow the yard to ensure a beautiful and healthy lawn.,0.02799946799246989,0.4761904761904762,0.41396979503775616,0.8985389471054077
Create pottery with a wheel and clay.,"Using the potter's wheel, I create intricately designed forms from malleable clay.",0.04280703984817958,0.3,0.3627873563218391,0.8910876512527466
I create pottery on a wheel.,"While creating beautiful pieces of art, the artist uses the pottery wheel to mold and shape the clay into elegant, symmetrical forms.",0.014246577419417615,0.21428571428571427,0.22727272727272727,0.9062854051589966
A pottery wheel can be used to create bowls.,"I create unique pieces of art using the ancient technique of pottery, spinning the clay on a wheel for perfect symmetry and shape.",0.015308943726302393,0.3125,0.2608695652173913,0.896047055721283
A man is using a wheel to create pottery.,An artist utilizes a pottery wheel to skillfully form and create symmetrical clay structures.,0.05090643635966016,0.43478260869565216,0.40608465608465605,0.9209765791893005
The sofa will sit in the living room and will hold visitors who visit.,"Please hold this position while I find a comfortable spot for you on the sofa, and then you can sit down and relax.",0.016942131231608527,0.27027027027027023,0.1875,0.875800371170044
Sit on the sofa and hold a pose.,Please hold on to the cushions before sitting on the sofa.,0.12026061194250894,0.5263157894736842,0.6048387096774195,0.9151124954223633
A man holds a remote control while sitting on a sofa.,Please hold this small bundle while I gently sit on the edge of the sofa.,0.04331412720926564,0.3846153846153846,0.41218637992831536,0.8984494209289551
the man sat down holding the newspaper.,"Please hold this newspaper, I need to quickly sit down.",0.026380696981716002,0.3529411764705882,0.2380952380952381,0.8868127465248108
The man was holding a newspaper as he sat in a chair.,Please hold on for a moment while I find a comfortable spot to sit down and read through today's newspaper.,0.01703000735087828,0.24242424242424246,0.17985611510791366,0.876478374004364
The man held a newspaper while looking for a place to sit.,Please hold on for a moment while I find a comfortable seat and read the latest news from the newspaper.,0.03730104974484288,0.37499999999999994,0.2898550724637681,0.8727757930755615
A man sitting on a bus is holding a newspaper.,"While preparing my morning cup of coffee, I hold the newspaper with one hand and carefully sit on the edge of the chair to read the latest news.",0.012238309496966717,0.21052631578947364,0.2883720930232558,0.87381511926651
The girl sits as she looks in the mirror while styling her hair.,"While sitting in the mirror, she carefully looked at her hair trying to find the perfect spot to touch up her roots.",0.07152368348650535,0.5714285714285714,0.3666666666666667,0.9051899313926697
When you sit in front of the mirror you can look at your hair.,"As she sat down, she looked at her hair in the mirror, adjusting the way it framed her face.",0.03574591394926847,0.36363636363636365,0.37194306833372653,0.9090672135353088
hair look sit on the top,"The woman with long, curly hair sits and looks around the room.",0.020912708837155788,0.4444444444444444,0.29411764705882354,0.8497780561447144
A girl with hair sits at a table looking around.,"As she sits in front of the mirror, carefully looking at her hair, she begins to gently comb out the tangles.",0.016747333848710643,0.25806451612903225,0.24390243902439024,0.8718075156211853
use the equipment to climb the mountain,"Preparing for a challenging climb, I carefully gather and check my essential equipment before ascending the towering mountain.",0.01843926024949715,0.32,0.24096385542168672,0.8964754939079285
The man uses climbing equipment to scale the mountain.,"Avid climbers, clad in protective gear, ascend the towering mountain, grasping for handholds and footholds with their gloved hands, pulling themselves up with the help of their state-of-the-art equipment.",0.011847082211997323,0.1951219512195122,0.20161290322580647,0.8914929628372192
Got to have the right equipment to climb the mountain.,"Equipped with the right mountain climbing gear, the adventure seeker sets off to conquer the towering mountain peak.",0.039008168236700266,0.5,0.33613445378151263,0.9035691022872925
A man without equipment is climbing a mountain.,Adventurers prepare their equipment for the arduous climb up the towering mountain.,0.048970314286134506,0.3,0.3357712765957447,0.9110024571418762
The kid wanted to sit in the empty space and stare at the wall.,"Amidst the infinite vastness of space, she sat, contemplating the universe as it silently stared back at her.",0.018719340304984573,0.31250000000000006,0.2243589743589744,0.8820063471794128
I sit on the ground and stare off into space.,"In the quietness of his small observatory, an old man sits, entirely engrossed, staring at a distant star twinkling amidst the vast expanse of the universe.",0.01105856098225652,0.16666666666666669,0.1550387596899225,0.8736443519592285
The boy went to sit by the window at night to stare outside into space.,"Amidst the vast emptiness of space, a lone astronaut sits, fixated on a distant celestial body, unable to tear his stare away.'",0.015181762536152301,0.27027027027027023,0.20467836257309938,0.861210823059082
Someone sits staring miserably into space.,"As she sat in the quiet expanse of the empty room, her gaze seemed to lose focus and she found herself staring endlessly into the vastness of space.",0.02435359923226655,0.17647058823529413,0.39999999999999997,0.8899310827255249
I didn't mean to kick the ball into the goalie's head.,The soccer player used the head of his shoe to accurately kick the ball towards the goal.,0.08615634529232835,0.4000000000000001,0.39753401360544216,0.8998912572860718
"The girl kicked the ball to try to get it into the goal, but instead it hit her friend's head.","When the soccer player successfully headed the ball towards his teammate, who in turn kicked it into the opposing team's goal.",0.07819434797550272,0.46511627906976744,0.36916786916786914,0.9114083647727966
A player kicks a ball over a guy's head.,He kicks the ball.,0.018095258756148168,0.28571428571428575,0.14423076923076922,0.9201270937919617
The female dancer wears a pretty costume on the stage.,"The dancer gracefully twirled across the stage in an elaborate, shimmering costume, captivating the audience with every fluid movement.",0.03574591394926847,0.3448275862068966,0.24793388429752064,0.9104783535003662
A dancer wears a costume on stage.,"As the dancer gracefully pirouetted on the stage, the rustling of her silk costume accentuated her every movement.",0.019497143906920172,0.32,0.32608695652173914,0.8865535259246826
Music plays while dancers in costume perform on stage.,"At the center of the stage, a dancer with an extravagant red costume twirls and sparkles under the bright stage lights, captivating the audience's attention.",0.01258912326689929,0.17142857142857146,0.1680672268907563,0.8788833022117615
A girl was standing with her hands in her pocket.,"When the crowd grew silent, I stood still with my hand in my pocket, waiting for the signal to start the race.",0.015308943726302393,0.25000000000000006,0.34386200716845877,0.8993450999259949
"When I stand around, I have my hand in my pocket.","While standing by the bus stop, he reached into his pocket and gave a handshake to the stranger next to him.",0.015271699436865032,0.125,0.17857142857142858,0.9048014283180237
The boy has his hands in his pocket as he stands at he bus stop.,"You must place your hand in your pocket and feel around until you find the object you're looking for, then you can confidently stand up and present it to the crowd.",0.011024952272666753,0.2127659574468085,0.23954431960049932,0.8676291108131409
"Standing, someone 's hand reaches into his pocket.","I reached into my pocket to find my phone, but it wasn't there; I decided to stand and call it instead.",0.015308943726302393,0.26666666666666666,0.37077294685990336,0.8644143342971802
The cat is sitting on the floor.,The cat sits comfortably on the floor.,0.4111336169005197,0.8571428571428571,0.840561224489796,0.9731208682060242
The woman watched the cat sit on the floor.,The cat sits on the floor.,0.29640095400745814,0.8,0.7205975173574584,0.9594462513923645
A cat will like to sit on a warm floor.,The cat sits comfortably on the floor.,0.058216099696394866,0.47058823529411764,0.34766355140186916,0.9260648488998413
a cat sits on the floor,The cat sits on the floor.,0.6147881529512643,0.8333333333333334,0.8163934426229508,0.991443395614624
A girl sat on the couch with her arms stretched towards the ceiling.,"Sit comfortably on the mat, stretch your arms out to the side and take deep breaths to relax before your yoga practice.",0.03154426142961358,0.2857142857142857,0.2842592592592592,0.8801021575927734
The man is sitting and stretching his arm.,"Sit down comfortably, stretch your arms out to the sides, and reach behind you to gently pull your arms back for a full arm stretch.",0.012962768490885016,0.30303030303030304,0.27522935779816515,0.8813311457633972
She woke up sit and stretched her arms above her head.,Sit down comfortably and stretch your arms out to your sides.,0.026380696981716002,0.36363636363636365,0.31000000000000005,0.8837806582450867
woman stretching her left arm sitting in the bed free photo,"Sit comfortably on the mat with your legs extended in front of you, and reach for your toes with both arms as you gently stretch out your hamstrings.",0.01105856098225652,0.25641025641025644,0.19379844961240308,0.8462331891059875
He looks at the clock while lying in bed.,"When I look under the covers at the clock, I'm disappointed to find it's too early, so I must lie in bed and wait.",0.05710381965964469,0.39999999999999997,0.6302521008403361,0.9022703766822815
It was scary for the girl to lie on the bed without taking a look under it.,"Although the alarm clock showed it was time to wake up, I couldn't help but continue to look at my sleeping partner, secretly lying next to me in bed.",0.013969830939770918,0.2978723404255319,0.2051282051282051,0.8613191246986389
"Exhausted, she looks forward to lying down in bed for the night.","I frequently look at the ceiling above my bed, wishing I could lie down and rest there.",0.020350410338249966,0.3448275862068966,0.33075299085151305,0.8839390277862549
good looking family lying on a bed,"Despite looking tired, he continued to lie on the bed, unwilling to get up and look at the tasks of the day.",0.014246577419417615,0.27586206896551724,0.3586647727272727,0.8752899169921875
a girl stands in front of the wall watching it,"He leaned against the wall, checking the time on his watch as he patiently waited for her to finish standing in front of the mirror.",0.09871721786705415,0.4,0.6410256410256411,0.8799662590026855
People are standing by a wall watching them.,"While standing in front of the wall, I check the time on my watch.",0.020682415030268957,0.2727272727272727,0.20618556701030927,0.9002241492271423
A child eats a meal her mother prepares.,"After preparing the ingredients, it's time to cook and eat a delicious meal.",0.020682415030268957,0.36363636363636365,0.3835051546391753,0.8645683526992798
The chef prepared a meal for the customer to eat.,Prepare the meal and then eat it afterwards.,0.02914023204026587,0.4444444444444445,0.2314814814814815,0.888886570930481
People preparing to eat a meal.,"Before sitting down to enjoy a meal, I always take the time to properly prepare and cook the ingredients.",0.03370530328619052,0.32,0.44285714285714284,0.8888229727745056
She is to bounce the ball a hundred times I 2 minutes.,"As the ball gently bounces off the ground, each bounce represents a moment in time before it eventually comes to a stop.",0.03301533245840463,0.3529411764705882,0.24822695035460993,0.865203857421875
It takes time to learn how to bounce a ball,"The ball bounces back and forth through the grass, wasting time before the game starts.",0.017762226812384152,0.24,0.14018691588785046,0.8739048838615417
The ball bounces multiple times.,"When the ball, made of a specific material, hits the ground and compresses, it takes a precise fraction of a second for it to bounce back up.",0.01076029708665649,0.18750000000000003,0.2352941176470588,0.865979015827179
Someone bounces the ball in time to the banging.,The ball bounces rhythmically as time passes.,0.03149935035796096,0.5,0.25510204081632654,0.9092510342597961
The sister cut some hair to style it for prom.,"The hairstylist expertly cuts and styles your unruly locks into a chic, manageable mane.",0.018688671660841403,0.25,0.1739130434782609,0.8750175833702087
The barber cut and styled the boy's hair.,"She asked the hairdresser to cut her long hair into stylish layers, ensuring a fresh and sophisticated look.",0.019497143906920172,0.2962962962962963,0.22727272727272727,0.9000852704048157
Woman getting her hair styled and cut.,"I'd like a fresh haircut with an edgy style, so could you expertly cut my hair to achieve that look?",0.013799538209678584,0.21428571428571427,0.15789473684210525,0.874671220779419
The children walk with their dog on a leash down the street.,"While walking on a bustling street, my dog strains on the leash, eager to explore further.",0.042498102315367374,0.5,0.29411764705882354,0.8979194760322571
I grabbed the leash to walk my dog across the street.,"While walking down the street, I hold the leash tightly to keep my pet from running away.",0.052254659652797096,0.5714285714285714,0.35433070866141736,0.9226228594779968
a man walks two dogs on leashes down the street,"As I walk down the street, my dog is by my side, attached to me by a leash.",0.064170207320524,0.5,0.5157198014340871,0.8929765820503235
A kid slides into the pool.,The excited kid can't wait to slide down into the cooling pool below.,0.04863818769664761,0.5,0.5466524216524216,0.9211151599884033
The kid slide in the pool,Kids love sliding into the pool but need to be cautious not to slip.,0.03868052697542155,0.4,0.4574275362318841,0.9057433605194092
The kid slid into the pool.,"While the kid eagerly approaches the slide that borders the pool, he splashes water towards his friends, ready to jump in for another exciting water adventure.",0.025114518131476242,0.25,0.4043478260869566,0.9044907093048096
A kid is about to ride the slide into the pool.,"During a kid's slide show presentation, he excitedly reveals an upcoming family vacation to a pool.",0.03906947081246992,0.35714285714285715,0.3357392825896763,0.8809348344802856
wash your hand and stand by the wall,Please stand with one hand on the wall for balance as you wash the other hand under running water.,0.03727007317885059,0.37037037037037035,0.27173913043478265,0.8825527429580688
The kitchen porter stands by the sink as he washes the dishes by hand.,"Make sure you are standing near the sink, place the soap in your hand, and raise it to the running water to scrub it thoroughly.",0.027415239110359608,0.30769230769230765,0.2147239263803681,0.862704873085022
The man had to stand in front of the sink to wash his hands,You should stand at the sink and use both hands to wash them thoroughly.,0.06053829631834109,0.42857142857142855,0.36249014972419225,0.8947636485099792
The woman stands up and washes her hands.,Please stand with your right hand palm up while I help you wash it.,0.019730657693620934,0.36363636363636365,0.2604166666666667,0.8796094059944153
The teenagers sprayed graffiti on the wall.,"As the graffiti artist skillfully sprayed colorful designs onto the wall, the vibrant hues illuminated the space, bringing life to the once plain surface.",0.028336471167702097,0.3225806451612903,0.30303030303030304,0.8944634795188904
The boys spray graffiti on a wall.,"A graffiti artist expertly sprays colorful patterns onto a blank wall, creating an intricate piece of urban art.",0.01843926024949715,0.32,0.27173913043478265,0.9109947085380554
graffiti sprayed on the wall,"A can of spray paint hisses as the artist aims carefully, preparing to cover the blank wall with intricate graffiti designs.",0.015271699436865032,0.3076923076923077,0.29411764705882354,0.8783820271492004
A car was parked on the side of the street.,"While driving down the street, I noticed a red car parked on the side.",0.195647514979229,0.6666666666666666,0.507783145464305,0.9296631813049316
The car drove down the side street.,"A car drives on the street, suddenly needing to avoid a pedestrian who appears on the side.",0.03906947081246992,0.4166666666666667,0.4685592185592186,0.9166516065597534
A car is parked on a side street.,"A car navigates a busy street, then turns onto a side street.",0.21142141714303078,0.5,0.5921052631578948,0.9342872500419617
cars parked both side od a street,A car parked on the side of the street obstructed my view.,0.024642660404143705,0.5263157894736842,0.48947368421052634,0.8826987743377686
I took my dog for a ride to the park so we could walk.,"While enjoying the cool breeze, I walk my dog along the park trail while my friend rides his bike beside us.",0.042420673576347545,0.4,0.3367286392405063,0.9019635915756226
A dog is playing while his owner is walking next to a woman riding a bike,"While walking my dog, we came across a scenic trail and decided to ride our bikes along it together.",0.017703659019514106,0.39999999999999997,0.2121212121212121,0.8807001113891602
walk the dog like a ride at the park,"After finishing our walk in the park, we decide to return home on our bikes, with our dog comfortably secured in the basket.",0.029326070060243712,0.3125,0.2336448598130841,0.8526179790496826
woman riding bike whilst walking the dog,"After walking my dog in the park, I rode home on the bus.",0.02183556213332633,0.3,0.25641025641025644,0.8900009393692017
the woman rides through the woods on a trail.,You'll enjoy a thrilling ride through the forest on a wooden roller coaster that follows an exhilarating wooded trail.,0.04909094222503592,0.48275862068965514,0.6756756756756758,0.9046579003334045
The boy rides his bike down a trail filled with wood trees.,"We'll take a thrilling ride through the enchanted forest, following a hidden wood trail.",0.02112296650357935,0.3703703703703704,0.26119402985074625,0.8893085718154907
A boy rides his bike on a trail in the woods.,Ride a wooden horse along a scenic trail at an amusement park.,0.024642660404143705,0.34782608695652173,0.35238751147842057,0.9101787209510803
A mountain biker rides a trail through the woods.,Take a relaxing ride along the peaceful wooded trail on your bike.,0.026480261910431388,0.4761904761904762,0.2912621359223301,0.899638295173645
The knife cut into the wood chopping board,"Using a sharp knife, carefully cut through the thick wooden plank.",0.024642660404143705,0.3157894736842105,0.23529411764705882,0.8986831307411194
The cook uses a wood cutting board to cut the meat with her knife.,"While carving intricate wooden sculptures, I carefully and skillfully used a sharp knife to cut through the dense wood with ease.",0.03688230441120732,0.4571428571428571,0.4356149398343491,0.894029974937439
The man uses a knife to cut the wood.,"Using a knife, I carefully cut through the dense wood to create smooth, even planks.",0.04466945939898774,0.5833333333333334,0.5844907407407408,0.9090405106544495
